epoch,avg_loss,accuracy
0,2.15281735933744,0.3139833860759494
1,1.8541277371920073,0.393690664556962
2,1.7380466950245392,0.4465981012658228
3,1.6480650290464745,0.45747626582278483
4,1.5711258130195813,0.5065268987341772
5,1.5049475645407653,0.5315466772151899
6,1.4428144601675181,0.5405458860759493
7,1.3866362938514123,0.560126582278481
8,1.330471430069361,0.5938488924050633
9,1.281903780423678,0.584256329113924
10,1.2444327916854467,0.6278678797468354
11,1.2041560442019732,0.6385482594936709
12,1.170352055476262,0.5932555379746836
13,1.1449647561097755,0.6150118670886076
14,1.1152374071952624,0.6708860759493671
15,1.0940284729003906,0.6463607594936709
16,1.0664925208458533,0.6437895569620253
17,1.0472725110176282,0.6896756329113924
18,1.0308960156563,0.6775118670886076
19,1.0302523099459135,0.6879944620253164
20,1.0087740971491888,0.6840387658227848
21,0.9875677059858273,0.6242088607594937
22,0.9770294580704126,0.7075751582278481
23,0.978158217210036,0.6890822784810127
24,0.9670587197328225,0.7142998417721519
25,0.9573607811560998,0.6918512658227848
26,0.9491883302346255,0.7103441455696202
27,0.9282544453938802,0.7183544303797469
28,0.9285843678009815,0.7131131329113924
29,0.9283700600648538,0.7255735759493671
30,0.9180326217260116,0.7183544303797469
31,0.9146086863982372,0.7108386075949367
32,0.9081058013133514,0.7379351265822784
33,0.8934934567182492,0.71875
34,0.8906663747934195,0.7409018987341772
35,0.8889852670522836,0.7155854430379747
36,0.8748649205916967,0.7254746835443038
37,0.8738060975686098,0.7352650316455697
38,0.8657864301632612,0.7269580696202531
39,0.8644662514711038,0.7323971518987342
40,0.8556935237004206,0.7486155063291139
41,0.8599974803435497,0.7331882911392406
42,0.8476784534943409,0.7301226265822784
43,0.8544967846992688,0.7593947784810127
44,0.838899172269381,0.718057753164557
45,0.8368082291040665,0.7501977848101266
46,0.8273355532915164,0.7396162974683544
47,0.8333169007912661,0.7494066455696202
48,0.8303938645582932,0.7499011075949367
49,0.8245084713666867,0.7537579113924051
50,0.8138403770251151,0.7298259493670886
51,0.8098743634346204,0.7450553797468354
52,0.8199484409430088,0.745253164556962
53,0.8127743158584986,0.7432753164556962
54,0.808687014457507,0.758504746835443
55,0.8118799160688351,0.7605814873417721
56,0.8134025671543219,0.7589992088607594
57,0.794028062086839,0.770371835443038
58,0.7992107195731921,0.7682950949367089
59,0.7976491390130459,0.7616693037974683
60,0.7991646008613782,0.7448575949367089
61,0.7896813123654096,0.7729430379746836
