epoch,avg_loss,accuracy
0,1.9623843462039263,0.35650712025316456
1,1.7746421618339343,0.4050632911392405
2,1.6720547798352363,0.4534216772151899
3,1.60320311326247,0.46924446202531644
4,1.5420230963291266,0.5191851265822784
5,1.4748813922588642,0.5471716772151899
6,1.4192693661420772,0.521064082278481
7,1.4002418518066406,0.5505340189873418
8,1.3400445595765724,0.5724881329113924
9,1.314561012463692,0.6004746835443038
10,1.2699941977476463,0.5901898734177216
11,1.248897454677484,0.6176819620253164
12,1.2201446141952124,0.6478441455696202
13,1.1809744223570213,0.6517998417721519
14,1.1729353880270934,0.6259889240506329
15,1.1529301374386518,0.653184335443038
16,1.1127120776054187,0.6383504746835443
17,1.0948591965895433,0.6901700949367089
18,1.075801751552484,0.7020371835443038
19,1.0680289635291467,0.7023338607594937
20,1.0522334759051983,0.7118275316455697
21,1.0349359756860979,0.7052017405063291
22,1.0257921463403947,0.7057950949367089
23,1.0087491548978365,0.7251780063291139
24,0.9962986677120893,0.7388251582278481
25,0.9923251225398138,0.727254746835443
26,0.9884040050017529,0.7080696202531646
27,0.9791650038499099,0.7371439873417721
28,0.9659258524576823,0.7431764240506329
29,0.9517276470477765,0.7421875
30,0.9342201428535657,0.7334849683544303
31,0.9424786689953927,0.7562302215189873
32,0.9308906946426783,0.7019382911392406
33,0.9278384477664263,0.7219145569620253
34,0.9239717141175882,0.7582080696202531
35,0.9138060349684495,0.7328916139240507
36,0.9030193426670172,0.7678006329113924
37,0.906363267164964,0.7589003164556962
38,0.8974779569185697,0.7542523734177216
39,0.8845914204915365,0.7714596518987342
40,0.8962388649964944,0.7578125
41,0.8798645215156751,0.7722507911392406
42,0.8888492095164764,0.7806566455696202
43,0.8780924479166666,0.7593947784810127
44,0.8780431502904648,0.7778876582278481
45,0.8743390792455429,0.7593947784810127
46,0.8699266482622195,0.7722507911392406
47,0.8659050770294971,0.7779865506329114
48,0.8587495852739383,0.7793710443037974
49,0.8495740645971054,0.7785799050632911
50,0.8487792381873498,0.7941060126582279
51,0.8473757230318509,0.7828322784810127
52,0.8514929551344651,0.7626582278481012
53,0.8481173393053886,0.7932159810126582
54,0.8374076256385217,0.7624604430379747
55,0.8405828231420273,0.7714596518987342
56,0.8357561551607572,0.7715585443037974
57,0.8376285846416767,0.7643393987341772
58,0.8337597969250802,0.7928204113924051
59,0.81944822653746,0.7858979430379747
60,0.8181885939378005,0.801621835443038
61,0.8294085967235076,0.7876780063291139
62,0.8258310953776041,0.7714596518987342
63,0.8154337956355169,0.7567246835443038
64,0.8166508307823768,0.792128164556962
65,0.8163348955985827,0.7857990506329114
66,0.8155405093462039,0.8117088607594937
67,0.8162327790871645,0.8019185126582279
68,0.8143113943246695,0.7953916139240507
69,0.8048832233135517,0.7927215189873418
70,0.8047616420648037,0.780557753164557
71,0.7994396503155048,0.7878757911392406
72,0.8177609076866736,0.795193829113924
73,0.8076071127867087,0.7900514240506329
74,0.7909700931646885,0.7802610759493671
75,0.7915774614383013,0.7973694620253164
76,0.794524412888747,0.799940664556962
77,0.796356445703751,0.7964794303797469
78,0.7911587250538361,0.8026107594936709
79,0.7900144625932742,0.7960838607594937
80,0.7827324011386969,0.7856012658227848
81,0.7882134853265225,0.8114121835443038
82,0.7814423976800381,0.8140822784810127
83,0.7959465124668219,0.8059731012658228
84,0.7769598349546775,0.8136867088607594
85,0.7734303107628455,0.7936115506329114
86,0.7873343932322967,0.8011273734177216
87,0.7824440002441406,0.8065664556962026
88,0.7769645788730719,0.8066653481012658
89,0.7719171475141476,0.7974683544303798
90,0.7705279619265826,0.7835245253164557
91,0.7784128922682542,0.7896558544303798
92,0.7754429548214643,0.7960838607594937
93,0.7791884495661809,0.792128164556962
94,0.7713253803742237,0.7918314873417721
95,0.7723106971153846,0.8164556962025317
96,0.7707647176889273,0.7923259493670886
97,0.7750244629688752,0.8106210443037974
98,0.7797159048227164,0.7846123417721519
99,0.7606211442213792,0.8114121835443038
