epoch,avg_loss,accuracy
0,2.0584918291140823,0.30063291139240506
1,1.8754871074969952,0.33860759493670883
2,1.8070706098507612,0.4017998417721519
3,1.7620254907852564,0.41356803797468356
4,1.7282313811473358,0.4464003164556962
5,1.683744381635617,0.44096123417721517
6,1.669042733999399,0.4639042721518987
7,1.6361600435697115,0.4799248417721519
8,1.6231653262407353,0.49020965189873417
9,1.6067019731570513,0.48180379746835444
10,1.5841607313889723,0.49564873417721517
11,1.5607719421386719,0.521064082278481
12,1.5362023573655348,0.5169106012658228
13,1.5290353237054286,0.5000988924050633
14,1.516436552390074,0.5147349683544303
15,1.5032283098269732,0.5388647151898734
16,1.4983818836701221,0.530557753164557
17,1.4775555928548176,0.5039556962025317
18,1.4785851698655348,0.5183939873417721
19,1.4702325478578224,0.5325356012658228
20,1.4554866888584235,0.5506329113924051
21,1.4545811384152143,0.5275909810126582
22,1.4399422865647535,0.5443037974683544
23,1.4320615132649739,0.552314082278481
24,1.4287920242700822,0.5450949367088608
25,1.4240216964330428,0.5787183544303798
26,1.4075381939227765,0.5716969936708861
27,1.4123097933255708,0.555379746835443
28,1.408877446101262,0.5362935126582279
29,1.3920834859212239,0.5744659810126582
30,1.3889380234938402,0.5797072784810127
31,1.3836663074982471,0.5614121835443038
32,1.3831339126978166,0.5527096518987342
33,1.379487062111879,0.5528085443037974
34,1.3688922784267328,0.559434335443038
35,1.3674732110439203,0.551621835443038
36,1.3645625970302484,0.5909810126582279
37,1.3522447439340444,0.5925632911392406
38,1.3414995242387822,0.5789161392405063
39,1.3475758479191706,0.5664556962025317
40,1.3392606881948619,0.5647745253164557
41,1.342117896446815,0.5621044303797469
42,1.3529768723707933,0.5900909810126582
43,1.331642835568159,0.5877175632911392
44,1.3334302657689803,0.5813884493670886
45,1.3211603409204729,0.6052215189873418
46,1.3289673634064503,0.595431170886076
47,1.3152429629594853,0.612440664556962
48,1.3086272997733874,0.608682753164557
49,1.319808568709936,0.5755537974683544
50,1.3193995157877605,0.5818829113924051
51,1.3205838325696113,0.5669501582278481
52,1.3103856795873396,0.6030458860759493
53,1.3102486439240284,0.6058148734177216
54,1.2976564260629506,0.6072982594936709
55,1.293875474196214,0.5929588607594937
56,1.299761747702574,0.5979034810126582
57,1.2843377529046474,0.5939477848101266
58,1.292862818791316,0.6109572784810127
59,1.2928868807279146,0.5854430379746836
60,1.2921220828325322,0.5861352848101266
61,1.2894386878380408,0.608682753164557
62,1.2700025118314302,0.6157041139240507
63,1.2802500602526543,0.575751582278481
64,1.2790115552070813,0.6050237341772152
65,1.2749832348945813,0.6143196202531646
66,1.2683481069711537,0.6006724683544303
67,1.2684731116661658,0.5951344936708861
68,1.264761704664964,0.5934533227848101
69,1.2664991525503306,0.6257911392405063
70,1.2694965264736078,0.6151107594936709
71,1.270283430050581,0.6216376582278481
72,1.2569263164813702,0.5996835443037974
73,1.2613766009990985,0.6001780063291139
74,1.2562205974872296,0.6065071202531646
75,1.2550202394143128,0.627373417721519
76,1.2552203643016326,0.6272745253164557
77,1.252889682085086,0.6121439873417721
78,1.24998532808744,0.599881329113924
79,1.2447403149727063,0.6149129746835443
80,1.2572899842873597,0.6282634493670886
81,1.250455611791366,0.5839596518987342
82,1.2551706754244292,0.6010680379746836
83,1.2430211580716646,0.6203520569620253
84,1.2431691487630208,0.5880142405063291
85,1.2477066822541065,0.6146162974683544
86,1.2314762213291266,0.5996835443037974
87,1.2369649838178585,0.6387460443037974
88,1.2347796513484075,0.6204509493670886
89,1.2412931002103365,0.6168908227848101
90,1.2337642571864984,0.6376582278481012
91,1.231206551576272,0.6194620253164557
92,1.2380657685108674,0.6262856012658228
93,1.2399278298402443,0.6143196202531646
94,1.2351007706079729,0.6173852848101266
95,1.2254534012232072,0.6214398734177216
96,1.2276604481232471,0.6153085443037974
97,1.2325599866035657,0.5896954113924051
98,1.2229126172188,0.6229232594936709
99,1.229049291366186,0.6053204113924051
100,1.230127481313852,0.6383504746835443
