epoch,avg_loss,accuracy
0,2.1724116007486978,0.2650316455696203
1,1.9369015815930488,0.3471123417721519
2,1.8538918128380408,0.3732199367088608
3,1.8050206502278645,0.3961629746835443
4,1.7682023659730568,0.4275118670886076
5,1.7257598485702124,0.42988528481012656
6,1.7063721876878004,0.45480617088607594
7,1.6909142518654847,0.4450158227848101
8,1.648023165189303,0.4594541139240506
9,1.646680391751803,0.46479430379746833
10,1.6296863066844451,0.4786392405063291
11,1.6011477739383013,0.47735363924050633
12,1.5908456460023537,0.48813291139240506
13,1.5775803786057692,0.5003955696202531
14,1.5639346196101263,0.5145371835443038
15,1.5544050167768428,0.5011867088607594
16,1.5272176693647335,0.5330300632911392
17,1.5025686606382713,0.516317246835443
18,1.5071329948229668,0.5470727848101266
19,1.4876322624010918,0.5134493670886076
20,1.4796846829927885,0.515625
21,1.4597317622258112,0.517306170886076
22,1.470924279628656,0.535996835443038
23,1.444558363694411,0.5576542721518988
24,1.4433654393905249,0.5463805379746836
25,1.4306827447353265,0.545193829113924
26,1.4325987008901744,0.5495450949367089
27,1.4228847210223858,0.5627966772151899
28,1.4121884077023237,0.5622033227848101
29,1.4056062942896135,0.5894976265822784
30,1.3975277436085236,0.5477650316455697
31,1.3866486182579627,0.578125
32,1.3715218764085035,0.569620253164557
33,1.3764692453237681,0.5741693037974683
34,1.3641842573116987,0.5775316455696202
35,1.371457026554988,0.5765427215189873
36,1.3575706481933594,0.5965189873417721
37,1.3625348409016926,0.5826740506329114
38,1.3498184986603565,0.6047270569620253
39,1.3444042694874299,0.5918710443037974
40,1.3391028184157152,0.6034414556962026
41,1.3413810729980469,0.5802017405063291
42,1.3378897446852465,0.595431170886076
43,1.330215845352564,0.5250197784810127
44,1.3237194159092047,0.6027492088607594
45,1.3137663816794372,0.607001582278481
46,1.3167335314628406,0.6016613924050633
47,1.3155228052383814,0.5971123417721519
48,1.305120321420523,0.6153085443037974
49,1.3025810046073718,0.584256329113924
50,1.313987047244341,0.6194620253164557
51,1.3027828901241987,0.6028481012658228
52,1.2940966288248699,0.6060126582278481
53,1.2889728057078826,0.5967167721518988
54,1.281966576209435,0.6221321202531646
55,1.2817260546562,0.6123417721518988
56,1.2737227219801683,0.5857397151898734
57,1.2705287444285858,0.6265822784810127
58,1.2817961863982372,0.6172863924050633
59,1.2648416176820412,0.6072982594936709
60,1.2572682698567708,0.6350870253164557
61,1.2704869783841646,0.6152096518987342
62,1.2650728470239885,0.6301424050632911
63,1.2558526259202223,0.6330102848101266
64,1.255649664463141,0.6493275316455697
65,1.247191404684996,0.5849485759493671
66,1.2479813404572315,0.6184731012658228
67,1.2349159045097156,0.6246044303797469
68,1.2456080118815105,0.638943829113924
69,1.2314513768905249,0.6338014240506329
70,1.2508310171274037,0.6108583860759493
71,1.2288838900052583,0.6484375
72,1.2287083161182892,0.6225276898734177
73,1.2248167380308495,0.6366693037974683
74,1.2414573278182592,0.6447784810126582
75,1.2199717790652544,0.6424050632911392
76,1.2205607096354167,0.6099683544303798
77,1.2244884784405048,0.6408227848101266
78,1.222877209003155,0.6364715189873418
79,1.216170677771935,0.6143196202531646
80,1.2235076121794872,0.6373615506329114
81,1.2057639880058093,0.6298457278481012
82,1.2105002770057092,0.6171875
83,1.2305580530411158,0.633504746835443
84,1.2043862954164162,0.6512064873417721
85,1.202416248810597,0.6450751582278481
86,1.2106281182704828,0.6183742088607594
87,1.1931961255195813,0.6527887658227848
88,1.2044036082732372,0.6525909810126582
89,1.1967574877616687,0.6385482594936709
90,1.1898367466070714,0.6350870253164557
91,1.1848790095402644,0.6338014240506329
92,1.1901581593048878,0.6102650316455697
93,1.2011303045810797,0.6478441455696202
94,1.189090826572516,0.6626780063291139
95,1.190329135992588,0.6299446202531646
96,1.1826645288711939,0.6271756329113924
97,1.1912550314878807,0.6615901898734177
98,1.188179700802534,0.6479430379746836
99,1.1843082721416767,0.6481408227848101
